TMSTAMP,RECNBR,WaterTemp,SpCond,Cond,TDS,Salinity,ODOSat,ODO,Pressure,Depth,PH,Turbidity,FChlorophyll,MChlorophyll,FAlgae,MAlgae,fDom,QSEfDom,pHmv,Site
1/22/2019 12:36,15559,28.07,54.32,57.5,35.31,35.85,109,6.98,1.28,0.869,8.08,0.23,0.26,0.8,-0.16,1.02,0.3,0.9,-92,STRI
1/22/2019 12:42,15560,28.07,54.33,57.51,35.31,35.85,108.8,6.97,1.28,0.864,8.08,0.14,0.2,0.64,-0.27,0.8,0.3,0.89,-92.1,STRI
1/22/2019 12:54,15561,28.08,54.31,57.51,35.3,35.84,110.1,7.05,1.29,0.875,8.09,0.16,0.24,0.76,-0.23,0.89,0.3,0.89,-92.3,STRI
1/22/2019 13:00,15562,28.11,54.32,57.54,35.31,35.85,110.6,7.08,1.29,0.877,8.09,0.22,0.19,0.61,-0.32,0.71,0.28,0.83,-92.3,STRI
1/22/2019 13:06,15563,28.09,54.33,57.53,35.31,35.86,108.4,6.94,1.3,0.877,8.08,0.12,0.22,0.69,-0.47,0.41,0.28,0.83,-92,STRI
1/22/2019 13:12,15564,28.07,54.32,57.51,35.31,35.85,108.8,6.97,1.3,0.878,8.08,0.09,0.2,0.64,-0.32,0.71,0.29,0.86,-92.1,STRI
1/22/2019 13:24,15565,28.06,54.32,57.49,35.31,35.85,108.1,6.92,1.3,0.877,8.08,0.62,0.17,0.54,-0.22,0.9,0.27,0.82,-91.9,STRI
1/22/2019 13:30,15566,28.05,54.32,57.47,35.3,35.85,106.4,6.82,1.3,0.88,8.07,0.25,0.22,0.7,-0.23,0.87,0.27,0.82,-91.6,STRI
1/22/2019 13:36,15567,28.08,54.31,57.5,35.3,35.84,107.8,6.9,1.3,0.881,8.07,0.18,0.16,0.51,-0.38,0.6,0.28,0.85,-91.6,STRI
1/22/2019 13:42,15568,28.07,54.31,57.5,35.3,35.84,107.2,6.86,1.3,0.877,8.07,0.17,0.11,0.35,-0.45,0.47,0.27,0.81,-91.6,STRI
1/22/2019 13:54,15569,28.06,54.33,57.51,35.31,35.85,106.4,6.81,1.29,0.874,8.07,0.16,0.13,0.44,-0.38,0.58,0.26,0.79,-91.5,STRI
1/22/2019 14:00,15570,28.1,54.33,57.55,35.32,35.86,108.5,6.94,1.29,0.872,8.08,0.27,0.26,0.82,-0.2,0.94,0.28,0.84,-91.9,STRI
1/22/2019 14:06,15571,28.18,54.31,57.61,35.3,35.84,110.5,7.07,1.28,0.866,8.09,0.2,0.15,0.48,-0.32,0.7,0.27,0.81,-92.5,STRI
1/22/2019 14:12,15572,28.16,54.35,57.63,35.32,35.86,109.5,7,1.27,0.861,8.08,0.14,0.1,0.34,-0.48,0.39,0.27,0.82,-92.2,STRI
1/22/2019 14:24,15573,28.18,54.34,57.63,35.32,35.86,110.1,7.04,1.27,0.86,8.09,0.13,0.16,0.51,-0.52,0.32,0.29,0.86,-92.3,STRI
1/22/2019 14:30,15574,28.22,54.32,57.65,35.3,35.84,110.7,7.07,1.26,0.854,8.09,0.13,0.14,0.46,-0.45,0.45,0.29,0.88,-92.3,STRI
1/22/2019 14:36,15575,28.29,54.32,57.73,35.31,35.84,111.3,7.1,1.25,0.848,8.09,0.21,0.14,0.47,-0.54,0.29,0.31,0.92,-92.5,STRI
1/22/2019 14:42,15576,28.34,54.34,57.8,35.32,35.85,114.1,7.27,1.25,0.846,8.1,0.16,0.12,0.39,-0.58,0.21,0.31,0.94,-93,STRI
1/22/2019 14:54,15577,28.33,54.35,57.8,35.33,35.86,114.1,7.27,1.24,0.838,8.1,0.15,0.17,0.55,-0.49,0.38,0.31,0.94,-92.9,STRI
1/22/2019 15:00,15578,28.35,54.34,57.82,35.32,35.85,116.8,7.44,1.22,0.825,8.11,0.3,0.18,0.58,-0.47,0.43,0.34,1.03,-93.4,STRI
1/22/2019 15:06,15579,28.37,54.35,57.85,35.33,35.86,117.5,7.49,1.21,0.817,8.11,0.15,0.16,0.52,-0.47,0.42,0.34,1.03,-93.6,STRI
1/22/2019 15:12,15580,28.36,54.35,57.84,35.33,35.86,117.4,7.48,1.2,0.811,8.11,0.17,0.09,0.32,-0.54,0.28,0.34,1.02,-93.5,STRI
1/22/2019 15:24,15581,28.34,54.35,57.81,35.32,35.86,116.8,7.45,1.19,0.805,8.1,0.38,0.21,0.65,-0.38,0.59,0.34,1.01,-93.4,STRI
1/22/2019 15:30,15582,28.22,54.35,57.69,35.33,35.86,110.1,7.04,1.17,0.792,8.08,0.23,0.19,0.59,-0.42,0.52,0.32,0.97,-92.2,STRI
1/22/2019 15:36,15583,28.24,54.34,57.7,35.32,35.86,110.3,7.05,1.16,0.784,8.08,0.8,0.2,0.62,-0.32,0.71,0.33,0.99,-92.2,STRI
1/22/2019 15:48,15584,28.24,54.34,57.69,35.32,35.86,110.5,7.05,1.16,0.781,8.08,0.2,0.16,0.5,-0.47,0.41,0.34,1.01,-92.1,STRI
1/22/2019 15:54,15585,28.14,54.34,57.6,35.32,35.86,108.4,6.94,1.13,0.763,8.08,0.3,0.19,0.6,-0.41,0.53,0.32,0.96,-92,STRI
1/22/2019 16:00,15586,28.13,54.32,57.57,35.31,35.85,109,6.97,1.12,0.757,8.09,0.29,0.18,0.58,-0.44,0.48,0.32,0.95,-92.3,STRI
1/22/2019 16:06,15587,28.14,54.33,57.59,35.32,35.86,108.8,6.96,1.11,0.749,8.08,0.21,0.19,0.61,-0.39,0.58,0.31,0.94,-91.9,STRI
1/22/2019 16:18,15588,28.14,54.33,57.59,35.32,35.86,106.8,6.83,1.1,0.744,8.07,0.19,0.14,0.47,-0.51,0.35,0.31,0.92,-91.6,STRI
1/22/2019 16:24,15589,28.33,54.32,57.78,35.31,35.84,114.8,7.32,1.07,0.724,8.1,0.14,0.21,0.65,-0.43,0.49,0.37,1.1,-93.1,STRI
1/22/2019 16:30,15590,28.27,54.37,57.77,35.34,35.88,111.8,7.14,1.06,0.715,8.09,0.89,0.08,0.28,-0.58,0.2,0.34,1.02,-92.3,STRI
1/22/2019 16:36,15591,28.16,54.35,57.64,35.33,35.87,110.2,7.04,1.05,0.705,8.08,0.19,0.11,0.35,-0.6,0.17,0.41,1.22,-92.1,STRI
1/22/2019 16:42,15592,28.14,54.33,57.6,35.32,35.86,110.4,7.06,1.03,0.698,8.08,0.11,0.11,0.37,-0.56,0.25,0.35,1.05,-92.1,STRI
1/22/2019 16:48,15593,28.19,54.33,57.63,35.31,35.85,110.4,7.06,1.02,0.69,8.08,0.24,0.13,0.42,-0.56,0.25,0.35,1.05,-92.1,STRI
1/22/2019 16:54,15594,28.32,54.32,57.76,35.31,35.84,115.4,7.36,1.02,0.685,8.1,0.16,0.29,0.91,-0.42,0.51,0.38,1.14,-93.4,STRI
1/22/2019 17:00,15595,28.3,54.35,57.77,35.32,35.86,117.3,7.48,1,0.676,8.11,0.16,0.24,0.76,-0.34,0.68,0.43,1.3,-93.5,STRI
1/22/2019 17:12,15596,28.27,54.36,57.75,35.33,35.87,115.7,7.39,0.99,0.666,8.1,0.37,0.26,0.8,-0.28,0.78,0.45,1.35,-93.2,STRI
1/22/2019 17:18,15597,28.17,54.33,57.62,35.31,35.85,113.7,7.27,0.96,0.647,8.1,0.17,0.24,0.76,-0.37,0.62,0.37,1.11,-93,STRI
1/22/2019 17:24,15598,28.11,54.32,57.55,35.31,35.85,111.7,7.15,0.95,0.64,8.09,0.16,0.2,0.62,-0.35,0.65,0.34,1.01,-92.5,STRI
1/22/2019 17:36,15599,28.22,54.31,57.65,35.3,35.84,115.8,7.4,0.94,0.632,8.11,0.21,0.15,0.48,-0.21,0.92,0.36,1.08,-93.6,STRI
1/22/2019 17:42,15600,28.13,54.34,57.59,35.32,35.87,111,7.1,0.92,0.617,8.09,0.14,0.15,0.48,-0.5,0.36,0.36,1.07,-92.7,STRI
1/22/2019 17:48,15601,28.07,54.33,57.51,35.31,35.86,107.7,6.9,0.91,0.61,8.08,0.2,0.15,0.49,-0.51,0.34,0.31,0.94,-92,STRI
1/22/2019 17:54,15602,28.02,54.32,57.45,35.31,35.85,107.3,6.88,0.89,0.597,8.08,0.32,0.23,0.73,-0.32,0.71,0.31,0.92,-91.8,STRI
1/22/2019 18:06,15603,28.09,54.28,57.49,35.28,35.82,110.3,7.06,0.89,0.596,8.09,0.18,0.22,0.68,-0.42,0.52,0.34,1.01,-92.4,STRI
1/22/2019 18:12,15604,28.2,54.32,57.64,35.3,35.84,116.5,7.45,0.86,0.58,8.11,0.76,0.26,0.82,-0.21,0.91,0.45,1.34,-93.4,STRI
1/22/2019 18:18,15605,28.16,54.33,57.61,35.32,35.85,114.5,7.32,0.84,0.564,8.1,0.16,0.29,0.91,-0.33,0.69,0.38,1.15,-93.3,STRI
1/22/2019 18:30,15606,28.15,54.34,57.61,35.32,35.86,114.9,7.35,0.84,0.56,8.1,0.25,0.29,0.89,-0.36,0.63,0.41,1.23,-93.2,STRI
1/22/2019 18:36,15607,28.17,54.33,57.62,35.32,35.86,116.3,7.44,0.81,0.544,8.11,0.22,0.25,0.77,-0.26,0.82,0.43,1.3,-93.6,STRI
1/22/2019 18:42,15608,28.09,54.36,57.57,35.33,35.88,110.9,7.1,0.79,0.53,8.09,0.21,0.22,0.7,-0.43,0.5,0.39,1.17,-92.3,STRI
1/22/2019 18:48,15609,28.11,54.28,57.51,35.28,35.82,117.2,7.5,0.79,0.525,8.12,0.25,0.33,1.03,-0.21,0.92,0.41,1.23,-94.3,STRI
1/22/2019 18:54,15610,28.08,54.34,57.54,35.32,35.86,112.4,7.2,0.77,0.514,8.1,0.2,0.44,1.34,-0.13,1.07,0.41,1.23,-93.1,STRI
1/22/2019 19:00,15611,28.14,54.33,57.58,35.31,35.85,118.8,7.6,0.77,0.513,8.12,0.21,0.47,1.43,-0.22,0.9,0.39,1.16,-94.3,STRI
1/22/2019 19:06,15612,28.17,54.34,57.63,35.32,35.86,120,7.67,0.75,0.5,8.13,0.22,0.3,0.94,-0.25,0.84,0.41,1.23,-94.6,STRI
1/22/2019 19:12,15613,28.18,54.34,57.64,35.32,35.86,123.3,7.88,0.74,0.492,8.14,0.18,0.33,1,-0.22,0.91,0.45,1.34,-95.2,STRI
1/22/2019 19:24,15614,28.22,54.34,57.68,35.32,35.86,125,7.98,0.73,0.487,8.15,0.18,0.35,1.07,-0.14,1.04,0.42,1.27,-95.8,STRI
1/22/2019 19:30,15615,28.19,54.35,57.66,35.33,35.87,124.9,7.98,0.71,0.472,8.15,0.22,0.37,1.12,-0.06,1.2,0.4,1.2,-95.7,STRI
1/22/2019 19:36,15616,28.18,54.35,57.65,35.33,35.87,123.7,7.91,0.7,0.467,8.14,0.28,0.29,0.9,-0.24,0.86,0.42,1.25,-95.5,STRI
1/22/2019 19:42,15617,28.2,54.35,57.67,35.32,35.86,125.1,7.99,0.68,0.455,8.15,0.24,0.34,1.06,-0.23,0.88,0.42,1.26,-95.8,STRI
1/22/2019 19:54,15618,28.2,54.35,57.67,35.33,35.87,125,7.99,0.68,0.455,8.14,0.29,0.28,0.86,-0.27,0.81,0.41,1.22,-95.6,STRI
1/22/2019 20:00,15619,28.17,54.36,57.65,35.33,35.87,122.8,7.85,0.66,0.44,8.14,0.22,0.3,0.92,-0.25,0.85,0.37,1.12,-95.3,STRI
1/22/2019 20:06,15620,28.16,54.36,57.64,35.33,35.87,120.1,7.68,0.66,0.439,8.13,0.27,0.45,1.38,-0.03,1.27,0.37,1.1,-94.7,STRI
1/22/2019 20:12,15621,28.16,54.36,57.64,35.33,35.88,118.9,7.6,0.65,0.433,8.12,0.25,0.36,1.11,-0.18,0.98,0.37,1.12,-94.4,STRI
1/22/2019 20:24,15622,28.16,54.35,57.64,35.33,35.87,118.3,7.56,0.65,0.431,8.12,0.19,0.43,1.31,0.12,1.55,0.37,1.11,-94.3,STRI
1/22/2019 20:30,15623,28.12,54.36,57.6,35.33,35.88,112.3,7.18,0.64,0.427,8.1,0.27,0.24,0.74,-0.28,0.79,0.38,1.14,-93.3,STRI
1/22/2019 20:36,15624,28.09,54.34,57.55,35.32,35.87,111,7.1,0.64,0.425,8.09,0.24,0.31,0.95,-0.29,0.76,0.4,1.21,-92.7,STRI
1/22/2019 20:42,15625,28.09,54.35,57.56,35.33,35.87,112,7.17,0.63,0.42,8.1,0.21,0.27,0.85,-0.33,0.69,0.39,1.16,-93,STRI
1/22/2019 20:54,15626,28.06,54.35,57.53,35.32,35.87,108.5,6.95,0.64,0.425,8.09,0.2,0.24,0.74,-0.34,0.67,0.38,1.14,-92.4,STRI
1/22/2019 21:00,15627,28.03,54.34,57.49,35.32,35.87,106.8,6.84,0.64,0.423,8.08,0.18,0.22,0.68,-0.41,0.53,0.34,1.02,-91.9,STRI
1/22/2019 21:06,15628,28.02,54.35,57.49,35.33,35.87,105.9,6.79,0.63,0.419,8.08,0.15,0.31,0.94,-0.3,0.74,0.34,1.01,-92.1,STRI
1/22/2019 21:12,15629,28.04,54.33,57.49,35.32,35.86,110.6,7.08,0.64,0.423,8.09,0.16,0.25,0.77,-0.36,0.63,0.37,1.1,-92.7,STRI
1/22/2019 21:24,15630,28.03,54.34,57.49,35.32,35.87,109.9,7.04,0.64,0.427,8.09,0.27,0.26,0.82,-0.25,0.84,0.39,1.16,-92.6,STRI
1/22/2019 21:30,15631,27.99,54.33,57.43,35.32,35.86,105.8,6.79,0.64,0.426,8.08,0.13,0.27,0.85,-0.29,0.77,0.35,1.04,-91.7,STRI
1/22/2019 21:36,15632,27.96,54.33,57.4,35.31,35.86,103.4,6.63,0.65,0.433,8.07,0.2,0.34,1.05,-0.1,1.13,0.34,1.03,-91.4,STRI
1/22/2019 21:42,15633,27.97,54.33,57.4,35.31,35.86,107.7,6.91,0.65,0.433,8.08,0.18,0.24,0.75,-0.34,0.67,0.38,1.13,-92.1,STRI
1/22/2019 21:54,15634,27.95,54.33,57.39,35.31,35.86,106.4,6.83,0.67,0.445,8.08,0.21,0.23,0.71,-0.45,0.47,0.36,1.09,-92,STRI
1/22/2019 22:00,15635,27.92,54.33,57.36,35.31,35.86,105.6,6.78,0.68,0.45,8.08,0.18,0.26,0.8,-0.32,0.71,0.36,1.08,-91.8,STRI
1/22/2019 22:06,15636,27.9,54.32,57.33,35.31,35.86,105.5,6.78,0.68,0.451,8.08,0.22,0.25,0.77,-0.43,0.49,0.36,1.09,-91.7,STRI
1/22/2019 22:12,15637,27.89,54.32,57.32,35.31,35.86,104,6.68,0.68,0.451,8.07,0.19,0.28,0.87,-0.31,0.73,0.34,1.02,-91.5,STRI
1/22/2019 22:24,15638,27.88,54.32,57.31,35.31,35.86,101.5,6.52,0.68,0.455,8.06,0.18,0.28,0.88,-0.34,0.67,0.32,0.97,-90.9,STRI
1/22/2019 22:30,15639,27.88,54.32,57.3,35.3,35.85,99.5,6.39,0.7,0.466,8.06,0.17,0.21,0.67,-0.39,0.58,0.36,1.07,-90.5,STRI
1/22/2019 22:36,15640,27.87,54.32,57.29,35.3,35.85,99.6,6.4,0.7,0.466,8.06,0.16,0.24,0.75,-0.37,0.61,0.36,1.08,-90.5,STRI
1/22/2019 22:42,15641,27.86,54.32,57.29,35.31,35.85,99.8,6.41,0.71,0.471,8.06,0.21,0.22,0.69,-0.42,0.51,0.36,1.07,-90.5,STRI
1/22/2019 22:54,15642,27.86,54.32,57.28,35.31,35.85,99.4,6.39,0.7,0.468,8.06,0.18,0.23,0.73,-0.32,0.71,0.38,1.13,-90.5,STRI
1/22/2019 23:00,15643,27.85,54.31,57.27,35.3,35.85,99.5,6.4,0.72,0.479,8.06,0.28,0.31,0.95,-0.25,0.84,0.37,1.12,-90.6,STRI
1/22/2019 23:06,15644,27.82,54.29,57.21,35.29,35.83,98.8,6.35,0.73,0.486,8.05,0.2,0.26,0.82,-0.29,0.77,0.38,1.14,-90.4,STRI
1/22/2019 23:12,15645,27.8,54.24,57.13,35.25,35.79,98.5,6.34,0.72,0.483,8.05,0.2,0.25,0.77,-0.18,0.97,0.37,1.11,-90.4,STRI
1/22/2019 23:24,15646,27.79,54.24,57.13,35.26,35.8,97.8,6.29,0.73,0.489,8.05,0.2,0.27,0.84,-0.28,0.79,0.37,1.11,-90.2,STRI
1/22/2019 23:30,15647,27.79,54.26,57.15,35.27,35.81,97.5,6.27,0.74,0.494,8.05,0.2,0.25,0.78,-0.37,0.61,0.36,1.09,-90.2,STRI
1/22/2019 23:36,15648,27.74,54.2,57.04,35.23,35.77,97.8,6.3,0.74,0.492,8.05,0.27,0.25,0.78,-0.32,0.7,0.38,1.13,-90.3,STRI
1/22/2019 23:42,15649,27.72,54.19,57.01,35.22,35.76,98.4,6.34,0.74,0.497,8.06,0.22,0.31,0.96,-0.27,0.8,0.34,1.03,-90.4,STRI
1/22/2019 23:54,15650,27.71,54.19,56.99,35.22,35.76,98.7,6.36,0.76,0.505,8.05,0.3,0.26,0.81,-0.33,0.69,0.36,1.09,-90.4,STRI
1/23/2019 0:00,15651,27.71,54.2,57,35.23,35.77,97.9,6.31,0.76,0.509,8.05,0.22,0.25,0.77,-0.28,0.79,0.39,1.18,-90.2,STRI
1/23/2019 0:06,15652,27.7,54.2,57,35.23,35.77,97.8,6.3,0.77,0.514,8.05,0.23,0.28,0.88,-0.21,0.92,0.4,1.21,-90.2,STRI
1/23/2019 0:12,15653,27.7,54.2,56.99,35.23,35.77,97.8,6.3,0.77,0.518,8.05,0.25,0.3,0.92,-0.16,1.01,0.41,1.22,-90.1,STRI
1/23/2019 0:24,15654,27.69,54.2,56.99,35.23,35.77,97.7,6.3,0.78,0.521,8.05,0.31,0.31,0.97,-0.15,1.04,0.41,1.24,-90.2,STRI
1/23/2019 0:30,15655,27.69,54.2,56.99,35.23,35.77,96.6,6.22,0.79,0.527,8.05,0.22,0.33,1.01,-0.18,0.98,0.41,1.24,-89.9,STRI
1/23/2019 0:36,15656,27.7,54.21,57.01,35.24,35.78,96.6,6.22,0.79,0.525,8.05,0.29,0.33,1.01,-0.14,1.05,0.42,1.27,-89.9,STRI
1/23/2019 0:42,15657,27.67,54.21,56.98,35.23,35.78,96.5,6.22,0.8,0.533,8.05,0.18,0.27,0.84,-0.24,0.86,0.43,1.29,-89.8,STRI
1/23/2019 0:54,15658,27.68,54.21,56.98,35.23,35.78,96.4,6.21,0.8,0.534,8.05,0.22,0.34,1.05,-0.21,0.92,0.42,1.25,-89.9,STRI
1/23/2019 1:00,15659,27.68,54.21,56.98,35.24,35.78,95.3,6.14,0.82,0.546,8.04,0.26,0.27,0.83,-0.22,0.89,0.44,1.32,-89.7,STRI
1/23/2019 1:06,15660,27.68,54.21,56.98,35.24,35.78,95.5,6.16,0.82,0.548,8.04,0.2,0.27,0.83,-0.16,1.01,0.43,1.3,-89.7,STRI
1/23/2019 1:12,15661,27.67,54.21,56.97,35.24,35.78,95.6,6.16,0.83,0.553,8.04,0.25,0.34,1.04,-0.12,1.09,0.44,1.33,-89.7,STRI
1/23/2019 1:24,15662,27.66,54.22,56.97,35.24,35.78,95.2,6.14,0.83,0.559,8.04,0.29,0.31,0.95,-0.14,1.04,0.44,1.31,-89.6,STRI
1/23/2019 1:30,15663,27.67,54.22,56.98,35.24,35.79,93.9,6.06,0.85,0.57,8.04,0.21,0.27,0.83,-0.26,0.81,0.44,1.32,-89.3,STRI
1/23/2019 1:36,15664,27.66,54.22,56.98,35.24,35.79,93.3,6.02,0.85,0.567,8.03,0.22,0.26,0.81,-0.32,0.71,0.44,1.33,-89.2,STRI
1/23/2019 1:42,15665,27.66,54.22,56.97,35.24,35.79,93.7,6.04,0.86,0.578,8.04,0.22,0.24,0.76,-0.35,0.64,0.44,1.33,-89.3,STRI
1/23/2019 1:54,15666,27.64,54.21,56.94,35.24,35.78,93.9,6.06,0.87,0.584,8.04,0.25,0.26,0.81,-0.26,0.81,0.44,1.32,-89.4,STRI
1/23/2019 2:00,15667,27.63,54.21,56.93,35.24,35.78,92.9,6,0.88,0.59,8.03,0.28,0.26,0.81,-0.25,0.83,0.44,1.32,-89.2,STRI
1/23/2019 2:06,15668,27.62,54.22,56.93,35.24,35.79,93.1,6.01,0.88,0.593,8.03,0.23,0.24,0.76,-0.32,0.7,0.46,1.39,-89.2,STRI
1/23/2019 2:12,15669,27.61,54.21,56.91,35.24,35.78,92.8,5.99,0.89,0.598,8.03,0.24,0.23,0.73,-0.39,0.57,0.46,1.39,-89.2,STRI
1/23/2019 2:24,15670,27.59,54.22,56.9,35.24,35.79,93.5,6.04,0.9,0.606,8.04,0.23,0.31,0.97,-0.26,0.83,0.44,1.31,-89.3,STRI
1/23/2019 2:30,15671,27.59,54.22,56.89,35.24,35.79,92.3,5.96,0.92,0.615,8.03,0.22,0.19,0.6,-0.41,0.53,0.47,1.41,-89,STRI
1/23/2019 2:36,15672,27.59,54.22,56.9,35.24,35.79,92.3,5.96,0.91,0.61,8.03,0.29,0.28,0.88,-0.27,0.8,0.44,1.31,-89,STRI
1/23/2019 2:42,15673,27.57,54.22,56.88,35.24,35.79,92.6,5.98,0.92,0.619,8.03,0.24,0.29,0.89,-0.26,0.82,0.44,1.31,-89.1,STRI
1/23/2019 2:54,15674,27.57,54.22,56.87,35.24,35.79,92.4,5.97,0.92,0.62,8.03,0.26,0.25,0.78,-0.2,0.93,0.44,1.31,-89.1,STRI
1/23/2019 3:00,15675,27.56,54.22,56.87,35.24,35.79,90.6,5.86,0.93,0.628,8.03,0.24,0.2,0.63,-0.33,0.68,0.48,1.43,-88.7,STRI
1/23/2019 3:06,15676,27.57,54.22,56.88,35.24,35.79,90.4,5.84,0.94,0.631,8.03,0.25,0.23,0.73,-0.32,0.71,0.45,1.34,-88.7,STRI
1/23/2019 3:12,15677,27.57,54.22,56.88,35.24,35.79,90.4,5.84,0.94,0.633,8.03,0.26,0.23,0.73,-0.39,0.57,0.47,1.42,-88.7,STRI
1/23/2019 3:24,15678,27.57,54.22,56.88,35.24,35.79,90.5,5.85,0.94,0.634,8.03,0.25,0.25,0.79,-0.28,0.78,0.46,1.37,-88.7,STRI
1/23/2019 3:30,15679,27.55,54.21,56.84,35.23,35.78,90.4,5.84,0.96,0.644,8.03,0.29,0.28,0.86,-0.3,0.75,0.47,1.4,-88.7,STRI
1/23/2019 3:36,15680,27.55,54.2,56.84,35.23,35.78,89.9,5.81,0.96,0.643,8.02,0.23,0.28,0.87,-0.24,0.87,0.46,1.39,-88.6,STRI
1/23/2019 3:42,15681,27.54,54.21,56.84,35.23,35.78,89.7,5.79,0.95,0.641,8.02,0.32,0.27,0.85,-0.26,0.82,0.46,1.38,-88.6,STRI
1/23/2019 3:54,15682,27.55,54.22,56.85,35.24,35.79,89.2,5.76,0.96,0.644,8.02,0.25,0.28,0.86,-0.18,0.97,0.45,1.36,-88.5,STRI
1/23/2019 4:00,15683,27.55,54.23,56.87,35.25,35.79,89.2,5.76,0.96,0.645,8.02,0.29,0.28,0.88,-0.24,0.86,0.44,1.32,-88.6,STRI
1/23/2019 4:06,15684,27.54,54.22,56.85,35.24,35.79,88.9,5.75,0.95,0.642,8.02,0.25,0.27,0.83,-0.29,0.76,0.44,1.32,-88.4,STRI
1/23/2019 4:12,15685,27.51,54.2,56.8,35.23,35.78,89.2,5.77,0.96,0.644,8.02,0.23,0.26,0.81,-0.35,0.66,0.46,1.38,-88.4,STRI
1/23/2019 4:24,15686,27.5,54.22,56.81,35.24,35.79,89.2,5.77,0.96,0.643,8.02,0.24,0.25,0.77,-0.23,0.88,0.45,1.35,-88.5,STRI
1/23/2019 4:30,15687,27.53,54.22,56.84,35.24,35.79,89.2,5.77,0.96,0.647,8.02,0.23,0.23,0.73,-0.33,0.7,0.43,1.3,-88.6,STRI
1/23/2019 4:36,15688,27.55,54.22,56.86,35.25,35.79,90.1,5.82,0.96,0.647,8.03,0.28,0.22,0.7,-0.22,0.9,0.42,1.26,-88.7,STRI
1/23/2019 4:42,15689,27.55,54.24,56.88,35.26,35.8,90.5,5.85,0.96,0.645,8.03,0.24,0.31,0.94,-0.17,1,0.39,1.17,-88.9,STRI
1/23/2019 4:54,15690,27.55,54.25,56.89,35.26,35.81,91.2,5.89,0.96,0.644,8.03,0.19,0.27,0.83,-0.32,0.71,0.38,1.13,-89,STRI
1/23/2019 5:00,15691,27.56,54.26,56.92,35.27,35.82,91.1,5.88,0.96,0.646,8.03,0.23,0.28,0.86,-0.18,0.97,0.39,1.16,-88.9,STRI
1/23/2019 5:06,15692,27.55,54.25,56.9,35.27,35.82,90.2,5.82,0.95,0.642,8.03,0.19,0.27,0.83,-0.21,0.92,0.4,1.21,-88.8,STRI
1/23/2019 5:12,15693,27.55,54.25,56.89,35.26,35.82,90.4,5.84,0.96,0.643,8.03,0.18,0.25,0.78,-0.26,0.83,0.39,1.18,-88.8,STRI
1/23/2019 5:24,15694,27.53,54.25,56.87,35.26,35.81,89.7,5.8,0.95,0.638,8.02,0.25,0.24,0.75,-0.28,0.79,0.42,1.25,-88.6,STRI
1/23/2019 5:30,15695,27.49,54.23,56.81,35.25,35.8,88,5.69,0.95,0.636,8.02,0.22,0.23,0.73,-0.24,0.85,0.44,1.33,-88.2,STRI
1/23/2019 5:36,15696,27.49,54.22,56.8,35.25,35.8,87.4,5.65,0.95,0.642,8.02,0.28,0.26,0.8,-0.28,0.78,0.46,1.38,-88.1,STRI
1/23/2019 5:42,15697,27.48,54.22,56.79,35.24,35.79,86.9,5.62,0.94,0.635,8.01,0.31,0.27,0.85,-0.27,0.8,0.45,1.36,-88.1,STRI
1/23/2019 5:54,15698,27.48,54.21,56.78,35.24,35.79,85.9,5.56,0.95,0.637,8.01,0.31,0.23,0.72,-0.33,0.68,0.49,1.48,-87.8,STRI
1/23/2019 6:00,15699,27.46,54.21,56.76,35.24,35.79,85,5.5,0.94,0.635,8.01,0.3,0.24,0.76,-0.22,0.89,0.5,1.51,-87.6,STRI
1/23/2019 6:06,15700,27.46,54.22,56.77,35.24,35.79,84.6,5.47,0.95,0.636,8.01,0.28,0.21,0.67,-0.29,0.76,0.51,1.53,-87.5,STRI
1/23/2019 6:12,15701,27.46,54.22,56.76,35.24,35.79,84.9,5.49,0.94,0.635,8.01,0.27,0.26,0.8,-0.28,0.78,0.5,1.51,-87.5,STRI
1/23/2019 6:24,15702,27.45,54.22,56.76,35.24,35.79,84.9,5.49,0.94,0.633,8,0.3,0.21,0.65,-0.33,0.68,0.51,1.53,-87.5,STRI
1/23/2019 6:30,15703,27.5,54.25,56.84,35.26,35.81,88.8,5.74,0.93,0.625,8.02,0.24,0.27,0.83,-0.13,1.07,0.43,1.29,-88.3,STRI
1/23/2019 6:36,15704,27.53,54.26,56.89,35.27,35.82,89.2,5.76,0.94,0.629,8.02,0.25,0.29,0.88,-0.19,0.95,0.42,1.27,-88.5,STRI
1/23/2019 6:42,15705,27.54,54.27,56.9,35.27,35.83,89.1,5.76,0.93,0.622,8.02,0.22,0.28,0.85,-0.17,1,0.42,1.26,-88.4,STRI
1/23/2019 6:54,15706,27.54,54.27,56.91,35.28,35.83,89.1,5.75,0.94,0.629,8.02,0.29,0.29,0.9,-0.26,0.83,0.43,1.3,-88.5,STRI
1/23/2019 7:00,15707,27.54,54.27,56.9,35.27,35.83,89.1,5.75,0.93,0.625,8.02,0.35,0.3,0.94,-0.16,1.01,0.4,1.21,-88.4,STRI
1/23/2019 7:06,15708,27.54,54.27,56.91,35.28,35.83,89.4,5.78,0.93,0.627,8.02,0.25,0.33,1.01,-0.11,1.12,0.41,1.23,-88.5,STRI
1/23/2019 7:12,15709,27.53,54.27,56.89,35.28,35.83,88.4,5.71,0.92,0.62,8.02,0.34,0.34,1.06,-0.07,1.19,0.41,1.23,-88.3,STRI
